LINIA_29|SERVEI_29|CIRCUIT_29|DESCRIPCION_CIRCUITO|PROPIETARIJS|NOM_29|TIPUS_SERVEI_CONJUNT_29|TIPO_DESCRIPCION|EMPRESA_A_29|ARMADOR|EMPRESA_C_29|CONSIGNATARIO|NOMBRE_COMERCIAL_CONSIGNATARIO|DIRECCION_CONSIGNATARIO|DIRECCION_EXT_CONSIGNATARIO|POBLACION_CONSIGNATARIO|CODIGO_POSTAL_CONSIGNATARIO|PAIS_CONSIGNATARIO|TELEFONO_CONSIGNATARIO|FAX_CONSIGNATARIO|EMAIL_CONSIGNATARIO|WEB_CONSIGNATARIO|EMPRESA_E_29|ESTIBADOR|NOMBRE_COMERCIAL_ESTIBADOR|DIRECCION_ESTIBADOR|DIRECCION_EXT_ESTIBADOR|POBLACION_ESTIBADOR|CODIGO_POSTAL_ESTIBADOR|PAIS_ESTIBADOR|TELEFONO_ESTIBADOR|FAX_ESTIBADOR|EMAIL_ESTIBADOR|WEB_ESTIBADOR|TIPUS_SERVEI_29|DESCRIPCION_SERVICIO|FREQUENCIA_DIES_29|CAPACITAT_29|MIDA_CAPACITAT_29|APB_LLRR_29
23146|JADE|E|Export|N|JADE / AE-11 / SERA 2|C|CARGA|42163|HAMBURG SUD?|517581|MAERSK LOGISTICS & SERV. SPAIN SLU|MAERSK LOGISTICS & SERV. SPAIN SLU|C/ Zal Bahia de Algeciras|Area de el Fresno, Edif. de servicios Oficinas B204-B211|Los Barrios|11370|ES|+34956584544||vidal.salamanca@damco.com||800|HUTCHISON PORTS BEST|HUTCHISON PORTS BEST|AV ESTANY DE PORT||EL PRAT DE LLOBREGAT|08820|ES|+34935084440|+34935084441|terminal.catalunya@best.com.es|http://www.best.com.es/es/|03|Portacontenedores|S|22732|TEU|103
24085|CAN|I|Import|N|CANARIAS - MED1|C|CARGA|13735|EMES LINE SHIPPING & TRANSPORT?|38644|ARKAS SPAIN SA|ARKAS SPAIN SA|C World Trade Center Barcelona|Moll de Barcelona, s/n, mod 709-710|BARCELONA|08039|ES|+34931440050|+34931440051|arkas-spain@arkas-spain.com|http://www.arkas.com|10441|APM TERMINALS BARCELONA SLU|APM TERMINALS BARCELONA|CR Ronda del Port|Moll Sud - Port de Barcelona|BARCELONA|08039|ES|+34934410066|+34934410418|atencionclientebcn@apmterminals.com|https://www.apmterminals.com/es/barcelona|03|Portacontenedores|S|1267|TEU|151
24185|BEJ|I|Import|S|BEJAIA|V|BUQUE|501103|SEAGO LINE A/S?|10|MARITIMA DEL MEDITERRANEO SA|MARITIMA DEL MEDITERRANEO SA|PS ZONA FRANCA|TORRE AUDITORI|BARCELONA|08038|ES|+34932987777|+34932683359|info@marmedsa.com|http://www.marmedsa.com|800|HUTCHISON PORTS BEST|HUTCHISON PORTS BEST|AV ESTANY DE PORT||EL PRAT DE LLOBREGAT|08820|ES|+34935084440|+34935084441|terminal.catalunya@best.com.es|http://www.best.com.es/es/|03|Portacontenedores|S|989|TEU|233
24206|WBS|E|Export|N|WBS - WEST MED BLACK SEA|V|BUQUE|13735|EMES LINE SHIPPING & TRANSPORT?|38644|ARKAS SPAIN SA|ARKAS SPAIN SA|C World Trade Center Barcelona|Moll de Barcelona, s/n, mod 709-710|BARCELONA|08039|ES|+34931440050|+34931440051|arkas-spain@arkas-spain.com|http://www.arkas.com|10441|APM TERMINALS BARCELONA SLU|APM TERMINALS BARCELONA|CR Ronda del Port|Moll Sud - Port de Barcelona|BARCELONA|08039|ES|+34934410066|+34934410418|atencionclientebcn@apmterminals.com|https://www.apmterminals.com/es/barcelona|03|Portacontenedores|S|2630|TEU|131
24564|IPAK|E|Export|S|NWC TO IPAK|V|BUQUE|12562|MEDITERRANEAN SHIPPING CO     ?|53155|MEDITERRANEAN SHIPPING|MEDITERRANEAN SHIPPING|C Del Foc||BARCELONA|08038|ES|+34935082300|+34935082301|ES048-ctrcontrol@msc.com|https://www.msc.com/esp|800|HUTCHISON PORTS BEST|HUTCHISON PORTS BEST|AV ESTANY DE PORT||EL PRAT DE LLOBREGAT|08820|ES|+34935084440|+34935084441|terminal.catalunya@best.com.es|http://www.best.com.es/es/|03|Portacontenedores|S|7473|TEU|120
24705|BPI|I|Import|S|BARCELONA-PALMA-IBIZA|V|BUQUE|12813|GRANDI NAVI VELOCI            ?|3341|E ERHARDT Y CIA SA|E ERHARDT Y CIA SA|C Atlantic||Barcelona|08040|ES|+34933427703|+34934813974|barcelona@erhardt.es|http://www.erhardt.es|17521|COMPA?IA TRASMEDITERRANEA SA|COMPA?IA TRASMEDITERRANEA SA|C MUELLE SAN BELTRAN S/N |ESTACION MARITIMA|BARCELONA|08039|ES|+34932959105|+34932959159|bcncar@trasmediterranea.es|http://www.trasmediterrranea.es|11|Ferry|D|2564|MLI|341
24747|MPS|I|Import|N|MPS / MCPS|V|BUQUE|12651|MAERSK LINE/A.P.MOLLER        ?|10|MARITIMA DEL MEDITERRANEO SA|MARITIMA DEL MEDITERRANEO SA|PS ZONA FRANCA|TORRE AUDITORI|BARCELONA|08038|ES|+34932987777|+34932683359|info@marmedsa.com|http://www.marmedsa.com|10441|APM TERMINALS BARCELONA SLU|APM TERMINALS BARCELONA|CR Ronda del Port|Moll Sud - Port de Barcelona|BARCELONA|08039|ES|+34934410066|+34934410418|atencionclientebcn@apmterminals.com|https://www.apmterminals.com/es/barcelona|03|Portacontenedores|S|4393|TEU|37
23105|SAVPT|I|Import|S|BARCELONA - PTO - SAVONA|V|BUQUE|503422|GRIMALDI EUROMED SPA?|35004|GRIMALDI LOGISTICA ESPA?A SL|GRIMALDI LOGISTICA ESPA?A SL|CR MUELLE DE COSTA S/N|Edif. G.L.E.|BARCELONA|08039|ES|+34935028163|+34935028166|grimaldibarcelona@grimaldilogistica.com|http://www.grimaldi-lines.com|500282|GRIMALDI TERMINAL BARCELONA|GRIMALDI TERMINAL BARCELONA|C MUELLE COSTA||BARCELONA|08039|ES|+34935020406|+34934882528|pirrone@grimaldilogistica.com;pardo@grimaldilogistica.com||10|Ro-Ro|S246|4000|MLI|62
23144|DRAGO|E|Export|N|T.SUSPENDED: DRAGON / AE20 / SERA1|C|CARGA|42163|HAMBURG SUD?|517581|MAERSK LOGISTICS & SERV. SPAIN SLU|MAERSK LOGISTICS & SERV. SPAIN SLU|C/ Zal Bahia de Algeciras|Area de el Fresno, Edif. de servicios Oficinas B204-B211|Los Barrios|11370|ES|+34956584544||vidal.salamanca@damco.com||800|HUTCHISON PORTS BEST|HUTCHISON PORTS BEST|AV ESTANY DE PORT||EL PRAT DE LLOBREGAT|08820|ES|+34935084440|+34935084441|terminal.catalunya@best.com.es|http://www.best.com.es/es/|03|Portacontenedores|S|3500|TEU|103
23244|ARG|I|Import|S|T.SUSPENDED: ARGEL / SPAIN|V|BUQUE|53720|MAGHREB CONTAINER INTERNACIONAL, SL?|52558|BERGE MARITIMA SL|BERGE MARITIMA SL|C Moll Adossat||Barcelona|08040|ES|+34932234264||consignacion.bcn@berge-m.es|http://www.berge-m.es|806|TERMINAL PORT NOU SA|TERMINAL PORT NOU SA|C Muelle Adosado||Barcelona|08039|ES|+34932273800|+34932273801|sit@portnou.com|http://www.portnou.com|03|Portacontenedores|Q|278|TEU|48
23386|MOST|E|Export|S|BCN - ORAN|V|BUQUE|2353|E.N.T.M.V.|12|ROMEU Y CIA SA|ROMEU Y CIA SA|AV DIAGONAL||BARCELONA|08008|ES|+34932922125|+34934161446|bcnopdecs@romeuycia.com|http://www.gruporomeu.com|17521|COMPA?IA TRASMEDITERRANEA SA|COMPA?IA TRASMEDITERRANEA SA|C MUELLE SAN BELTRAN S/N |ESTACION MARITIMA|BARCELONA|08039|ES|+34932959105|+34932959159|bcncar@trasmediterranea.es|http://www.trasmediterrranea.es|11|Ferry|M|1900|MLI|249
23605|MSE|E|Export|N|MED / SAEC / MSE|V|BUQUE|12627|HAPAG-LLOYD,A.G.              ?|54|HAPAG-LLOYD SPAIN SL|HAPAG-LLOYD SPAIN SL|C COMTAL||BARCELONA|08002|ES|+34933436000|+34934121618|Barcelona.Operations@hlag.com|http://www.hapag-lloyd.com|800|HUTCHISON PORTS BEST|HUTCHISON PORTS BEST|AV ESTANY DE PORT||EL PRAT DE LLOBREGAT|08820|ES|+34935084440|+34935084441|terminal.catalunya@best.com.es|http://www.best.com.es/es/|03|Portacontenedores|S|4009|TEU|238
23725|SEM|E|Export|N|SEM / SLZ - MEDITERRANEAN SEA A|V|BUQUE|501103|SEAGO LINE A/S?|10|MARITIMA DEL MEDITERRANEO SA|MARITIMA DEL MEDITERRANEO SA|PS ZONA FRANCA|TORRE AUDITORI|BARCELONA|08038|ES|+34932987777|+34932683359|info@marmedsa.com|http://www.marmedsa.com|800|HUTCHISON PORTS BEST|HUTCHISON PORTS BEST|AV ESTANY DE PORT||EL PRAT DE LLOBREGAT|08820|ES|+34935084440|+34935084441|terminal.catalunya@best.com.es|http://www.best.com.es/es/|03|Portacontenedores|S|2558|TEU|233
23731|SMS|E|Export|N|EMS / SLH MEDITERRANEAN SEA B|V|BUQUE|501103|SEAGO LINE A/S?|10|MARITIMA DEL MEDITERRANEO SA|MARITIMA DEL MEDITERRANEO SA|PS ZONA FRANCA|TORRE AUDITORI|BARCELONA|08038|ES|+34932987777|+34932683359|info@marmedsa.com|http://www.marmedsa.com|800|HUTCHISON PORTS BEST|HUTCHISON PORTS BEST|AV ESTANY DE PORT||EL PRAT DE LLOBREGAT|08820|ES|+34935084440|+34935084441|terminal.catalunya@best.com.es|http://www.best.com.es/es/|03|Portacontenedores|S|2558|TEU|233
24004|JAPON|E|Export|N|JAPON-ESPA?A-N.EUROPA-G.PERSICO|C|CARGA|12643|MOL|19|TRANSPORTES Y CONSIG MARITIMAS SA|TRANSCOMA|CR Atlantic|Edif. Noria ZAL|Barcelona|08040|ES|+34932624170|+34932624171|export-bcn@viaportic.transcoma.com|http://www.transcoma.es|743|AUTOTERMINAL SA|AUTOTERMINAL SA|C Ronda del port||Barcelona|08039|ES|+34932234833|+34932234268|cordinacionADUANA@autoterminal.es|http://www.autoterminal.es|04|Car Carrier|D3|6500|CAR|43
24204|WBS|E|Export|S|WBS - WEST MED BLACK SEA|V|BUQUE|12627|HAPAG-LLOYD,A.G.              ?|54|HAPAG-LLOYD SPAIN SL|HAPAG-LLOYD SPAIN SL|C COMTAL||BARCELONA|08002|ES|+34933436000|+34934121618|Barcelona.Operations@hlag.com|http://www.hapag-lloyd.com|10441|APM TERMINALS BARCELONA SLU|APM TERMINALS BARCELONA|CR Ronda del Port|Moll Sud - Port de Barcelona|BARCELONA|08039|ES|+34934410066|+34934410418|atencionclientebcn@apmterminals.com|https://www.apmterminals.com/es/barcelona|03|Portacontenedores|S|2630|TEU|131
24465|MTE|I|Import|S|MED TURKEY EXPRESS - MTX / TMX|V|BUQUE|500253|JSV|10|MARITIMA DEL MEDITERRANEO SA|MARITIMA DEL MEDITERRANEO SA|PS ZONA FRANCA|TORRE AUDITORI|BARCELONA|08038|ES|+34932987777|+34932683359|info@marmedsa.com|http://www.marmedsa.com|10441|APM TERMINALS BARCELONA SLU|APM TERMINALS BARCELONA|CR Ronda del Port|Moll Sud - Port de Barcelona|BARCELONA|08039|ES|+34934410066|+34934410418|atencionclientebcn@apmterminals.com|https://www.apmterminals.com/es/barcelona|03|Portacontenedores|S|808|TEU|252
24584|IPAK|E|Export|N|NWC TO IPAK|C|CARGA|12706|SHIPPING INDIA CORP. LTD.     ?|52558|BERGE MARITIMA SL|BERGE MARITIMA SL|C Moll Adossat||Barcelona|08040|ES|+34932234264||consignacion.bcn@berge-m.es|http://www.berge-m.es|800|HUTCHISON PORTS BEST|HUTCHISON PORTS BEST|AV ESTANY DE PORT||EL PRAT DE LLOBREGAT|08820|ES|+34935084440|+34935084441|terminal.catalunya@best.com.es|http://www.best.com.es/es/|03|Portacontenedores|S|7473|TEU|120
24665|AEX|I|Import|N|AEX - ALGIERS EXPRESS|C|CARGA|12655|IGNAZIO MESSINA AND CO., SPA  ?|52558|BERGE MARITIMA SL|BERGE MARITIMA SL|C Moll Adossat||Barcelona|08040|ES|+34932234264||consignacion.bcn@berge-m.es|http://www.berge-m.es|806|TERMINAL PORT NOU SA|TERMINAL PORT NOU SA|C Muelle Adosado||Barcelona|08039|ES|+34932273800|+34932273801|sit@portnou.com|http://www.portnou.com|03|Portacontenedores|S|850|TEU|25
24687|NAF2S|I|Import|S|EURONAF LOOP 2 - SOUTH BOUND|V|BUQUE|1797|COMPAGNIE MARITIME D'AFFRETEME|36553|CMA CGM IBERICA SAU|CMA CGM IBERICA SAU|AV Ports d'Europa|Service Center|BARCELONA|08040|ES|+34933196800|+34933197721|ibc.edi@cma-cgm.com|http://www.cma-cgm.com|800|HUTCHISON PORTS BEST|HUTCHISON PORTS BEST|AV ESTANY DE PORT||EL PRAT DE LLOBREGAT|08820|ES|+34935084440|+34935084441|terminal.catalunya@best.com.es|http://www.best.com.es/es/|03|Portacontenedores|S|1200|TEU|222
22485|MCS|I|Import|N|MEDITERRANEO-CANARIAS MCS|C|CARGA|13735|EMES LINE SHIPPING & TRANSPORT?|38644|ARKAS SPAIN SA|ARKAS SPAIN SA|C World Trade Center Barcelona|Moll de Barcelona, s/n, mod 709-710|BARCELONA|08039|ES|+34931440050|+34931440051|arkas-spain@arkas-spain.com|http://www.arkas.com|806|TERMINAL PORT NOU SA|TERMINAL PORT NOU SA|C Muelle Adosado||Barcelona|08039|ES|+34932273800|+34932273801|sit@portnou.com|http://www.portnou.com|03|Portacontenedores|S4|946|TEU|205
22524|BSE|E|Export|S|BARCELONA - SETE|V|BUQUE|12813|GRANDI NAVI VELOCI            ?|3341|E ERHARDT Y CIA SA|E ERHARDT Y CIA SA|C Atlantic||Barcelona|08040|ES|+34933427703|+34934813974|barcelona@erhardt.es|http://www.erhardt.es|17521|COMPA?IA TRASMEDITERRANEA SA|COMPA?IA TRASMEDITERRANEA SA|C MUELLE SAN BELTRAN S/N |ESTACION MARITIMA|BARCELONA|08039|ES|+34932959105|+34932959159|bcncar@trasmediterranea.es|http://www.trasmediterrranea.es|11|Ferry|C|2000|MLI|21
22705|CAN|I|Import|N|CANARIAS - MED1|C|CARGA|1797|COMPAGNIE MARITIME D'AFFRETEME|36553|CMA CGM IBERICA SAU|CMA CGM IBERICA SAU|AV Ports d'Europa|Service Center|BARCELONA|08040|ES|+34933196800|+34933197721|ibc.edi@cma-cgm.com|http://www.cma-cgm.com|10441|APM TERMINALS BARCELONA SLU|APM TERMINALS BARCELONA|CR Ronda del Port|Moll Sud - Port de Barcelona|BARCELONA|08039|ES|+34934410066|+34934410418|atencionclientebcn@apmterminals.com|https://www.apmterminals.com/es/barcelona|03|Portacontenedores|S|1267|TEU|151
23224|ARG|E|Export|S|T.SUSPENDED: ARGEL / SPAIN|V|BUQUE|53720|MAGHREB CONTAINER INTERNACIONAL, SL?|52558|BERGE MARITIMA SL|BERGE MARITIMA SL|C Moll Adossat||Barcelona|08040|ES|+34932234264||consignacion.bcn@berge-m.es|http://www.berge-m.es|806|TERMINAL PORT NOU SA|TERMINAL PORT NOU SA|C Muelle Adosado||Barcelona|08039|ES|+34932273800|+34932273801|sit@portnou.com|http://www.portnou.com|03|Portacontenedores|Q|278|TEU|48
23284|TAT1|E|Export|S|TAT1 / AL6 / ZCI|V|BUQUE|1797|COMPAGNIE MARITIME D'AFFRETEME|36553|CMA CGM IBERICA SAU|CMA CGM IBERICA SAU|AV Ports d'Europa|Service Center|BARCELONA|08040|ES|+34933196800|+34933197721|ibc.edi@cma-cgm.com|http://www.cma-cgm.com|10441|APM TERMINALS BARCELONA SLU|APM TERMINALS BARCELONA|CR Ronda del Port|Moll Sud - Port de Barcelona|BARCELONA|08039|ES|+34934410066|+34934410418|atencionclientebcn@apmterminals.com|https://www.apmterminals.com/es/barcelona|03|Portacontenedores|S|8544|TEU|251
23309|MD1|I|Import|N|MD1|V|BUQUE|513104|OCEAN NETWORK EXPRESS SPAIN, S?|512785|OCEAN NETWORK EXPRESS|ONE LINE|C/ DIPUTACION||BARCELONA|08015|ES|+34932388611|+34932388612|es.bcn.exp@one-line.com|https://www.one-line.com/|10441|APM TERMINALS BARCELONA SLU|APM TERMINALS BARCELONA|CR Ronda del Port|Moll Sud - Port de Barcelona|BARCELONA|08039|ES|+34934410066|+34934410418|atencionclientebcn@apmterminals.com|https://www.apmterminals.com/es/barcelona|03|Portacontenedores|S|11157|TEU|18
23310|MD1|I|Import|N|MD1|V|BUQUE|12626|YANG MING LINE                ?|506626|YANG MING (SPAIN) SL|YANG MING (SPAIN) SL|C MUELLE PRINCIPE DE ESPA?A|EDIFICIO MESTRE|BARCELONA|08039|ES|+34934124550|+34934124679|yms.bcn@es.yangming.com;operations@es.yangming.com|https://www.yangming.com/|10441|APM TERMINALS BARCELONA SLU|APM TERMINALS BARCELONA|CR Ronda del Port|Moll Sud - Port de Barcelona|BARCELONA|08039|ES|+34934410066|+34934410418|atencionclientebcn@apmterminals.com|https://www.apmterminals.com/es/barcelona|03|Portacontenedores|S|11157|TEU|18
23384|NAD|E|Export|S|BCN - NADOR|V|BUQUE|12813|GRANDI NAVI VELOCI            ?|3341|E ERHARDT Y CIA SA|E ERHARDT Y CIA SA|C Atlantic||Barcelona|08040|ES|+34933427703|+34934813974|barcelona@erhardt.es|http://www.erhardt.es|17521|COMPA?IA TRASMEDITERRANEA SA|COMPA?IA TRASMEDITERRANEA SA|C MUELLE SAN BELTRAN S/N |ESTACION MARITIMA|BARCELONA|08039|ES|+34932959105|+34932959159|bcncar@trasmediterranea.es|http://www.trasmediterrranea.es|11|Ferry|D6|1350|MLI|22
23385|NAD|I|Import|S|BCN - NADOR|V|BUQUE|12813|GRANDI NAVI VELOCI            ?|3341|E ERHARDT Y CIA SA|E ERHARDT Y CIA SA|C Atlantic||Barcelona|08040|ES|+34933427703|+34934813974|barcelona@erhardt.es|http://www.erhardt.es|17521|COMPA?IA TRASMEDITERRANEA SA|COMPA?IA TRASMEDITERRANEA SA|C MUELLE SAN BELTRAN S/N |ESTACION MARITIMA|BARCELONA|08039|ES|+34932959105|+34932959159|bcncar@trasmediterranea.es|http://www.trasmediterrranea.es|11|Ferry|D6|1350|MLI|22
24344|AEX|E|Export|S|AEX - ALGIERS EXPRESS|V|BUQUE|1506|CNAN GROUP SPA |19|TRANSPORTES Y CONSIG MARITIMAS SA|TRANSCOMA|CR Atlantic|Edif. Noria ZAL|Barcelona|08040|ES|+34932624170|+34932624171|export-bcn@viaportic.transcoma.com|http://www.transcoma.es|806|TERMINAL PORT NOU SA|TERMINAL PORT NOU SA|C Muelle Adosado||Barcelona|08039|ES|+34932273800|+34932273801|sit@portnou.com|http://www.portnou.com|03|Portacontenedores|S|1614|TEU|25
24347|AEX|I|Import|N|AEX - ALGIERS EXPRESS|C|CARGA|13735|EMES LINE SHIPPING & TRANSPORT?|38644|ARKAS SPAIN SA|ARKAS SPAIN SA|C World Trade Center Barcelona|Moll de Barcelona, s/n, mod 709-710|BARCELONA|08039|ES|+34931440050|+34931440051|arkas-spain@arkas-spain.com|http://www.arkas.com|806|TERMINAL PORT NOU SA|TERMINAL PORT NOU SA|C Muelle Adosado||Barcelona|08039|ES|+34932273800|+34932273801|sit@portnou.com|http://www.portnou.com|03|Portacontenedores|S|850|TEU|25
24351|OEX|I|Import|N|OEX - ORAN EXPRESS|C|CARGA|13735|EMES LINE SHIPPING & TRANSPORT?|38644|ARKAS SPAIN SA|ARKAS SPAIN SA|C World Trade Center Barcelona|Moll de Barcelona, s/n, mod 709-710|BARCELONA|08039|ES|+34931440050|+34931440051|arkas-spain@arkas-spain.com|http://www.arkas.com|806|TERMINAL PORT NOU SA|TERMINAL PORT NOU SA|C Muelle Adosado||Barcelona|08039|ES|+34932273800|+34932273801|sit@portnou.com|http://www.portnou.com|03|Portacontenedores|S|972|TEU|25
24404|MD1|E|Export|N|MD1|C|CARGA|12689|HYUNDAI MERCHANT MAR          ?|52558|BERGE MARITIMA SL|BERGE MARITIMA SL|C Moll Adossat||Barcelona|08040|ES|+34932234264||consignacion.bcn@berge-m.es|http://www.berge-m.es|10441|APM TERMINALS BARCELONA SLU|APM TERMINALS BARCELONA|CR Ronda del Port|Moll Sud - Port de Barcelona|BARCELONA|08039|ES|+34934410066|+34934410418|atencionclientebcn@apmterminals.com|https://www.apmterminals.com/es/barcelona|03|Portacontenedores|S|11157|TEU|18
24405|MD1|I|Import|N|MD1|C|CARGA|12689|HYUNDAI MERCHANT MAR          ?|52558|BERGE MARITIMA SL|BERGE MARITIMA SL|C Moll Adossat||Barcelona|08040|ES|+34932234264||consignacion.bcn@berge-m.es|http://www.berge-m.es|10441|APM TERMINALS BARCELONA SLU|APM TERMINALS BARCELONA|CR Ronda del Port|Moll Sud - Port de Barcelona|BARCELONA|08039|ES|+34934410066|+34934410418|atencionclientebcn@apmterminals.com|https://www.apmterminals.com/es/barcelona|03|Portacontenedores|S|11157|TEU|18
24644|MD2|E|Export|S|MD2|V|BUQUE|12627|HAPAG-LLOYD,A.G.              ?|54|HAPAG-LLOYD SPAIN SL|HAPAG-LLOYD SPAIN SL|C COMTAL||BARCELONA|08002|ES|+34933436000|+34934121618|Barcelona.Operations@hlag.com|http://www.hapag-lloyd.com|10441|APM TERMINALS BARCELONA SLU|APM TERMINALS BARCELONA|CR Ronda del Port|Moll Sud - Port de Barcelona|BARCELONA|08039|ES|+34934410066|+34934410418|atencionclientebcn@apmterminals.com|https://www.apmterminals.com/es/barcelona|03|Portacontenedores|S3|16433|TEU|18
24648|MD2|I|Import|N|MD2|V|BUQUE|513104|OCEAN NETWORK EXPRESS SPAIN, S?|512785|OCEAN NETWORK EXPRESS|ONE LINE|C/ DIPUTACION||BARCELONA|08015|ES|+34932388611|+34932388612|es.bcn.exp@one-line.com|https://www.one-line.com/|10441|APM TERMINALS BARCELONA SLU|APM TERMINALS BARCELONA|CR Ronda del Port|Moll Sud - Port de Barcelona|BARCELONA|08039|ES|+34934410066|+34934410418|atencionclientebcn@apmterminals.com|https://www.apmterminals.com/es/barcelona|03|Portacontenedores|S3|16433|TEU|18
24652|MD2|E|Export|N|MD2|V|BUQUE|513104|OCEAN NETWORK EXPRESS SPAIN, S?|512785|OCEAN NETWORK EXPRESS|ONE LINE|C/ DIPUTACION||BARCELONA|08015|ES|+34932388611|+34932388612|es.bcn.exp@one-line.com|https://www.one-line.com/|10441|APM TERMINALS BARCELONA SLU|APM TERMINALS BARCELONA|CR Ronda del Port|Moll Sud - Port de Barcelona|BARCELONA|08039|ES|+34934410066|+34934410418|atencionclientebcn@apmterminals.com|https://www.apmterminals.com/es/barcelona|03|Portacontenedores|S3|16433|TEU|18
24745|BAC|I|Import|S|BARCELONA-ALCUDIA-CIUTADELLA|V|BUQUE|527047|TRASMED GLE S.L.?|35004|GRIMALDI LOGISTICA ESPA?A SL|GRIMALDI LOGISTICA ESPA?A SL|CR MUELLE DE COSTA S/N|Edif. G.L.E.|BARCELONA|08039|ES|+34935028163|+34935028166|grimaldibarcelona@grimaldilogistica.com|http://www.grimaldi-lines.com|17521|COMPA?IA TRASMEDITERRANEA SA|COMPA?IA TRASMEDITERRANEA SA|C MUELLE SAN BELTRAN S/N |ESTACION MARITIMA|BARCELONA|08039|ES|+34932959105|+34932959159|bcncar@trasmediterranea.es|http://www.trasmediterrranea.es|11|Ferry|S123456|1809|MLI|323
22406|MED2|E|Export|N|MED2 / MEX 1 / WM2 / MX1 / AEM2|V|BUQUE|33026|OOCL?|1147|TRANSITAINER SA|TRANSITAINER SA|AV DRASSANES||BARCELONA|08001|ES|+34933040050|+34933171054|general@transitainer.com|http://www.transitainer.com|800|HUTCHISON PORTS BEST|HUTCHISON PORTS BEST|AV ESTANY DE PORT||EL PRAT DE LLOBREGAT|08820|ES|+34935084440|+34935084441|terminal.catalunya@best.com.es|http://www.best.com.es/es/|03|Portacontenedores|S|14360|TEU|240
22704|CAN|E|Export|N|CANARIAS - MED1|C|CARGA|1797|COMPAGNIE MARITIME D'AFFRETEME|36553|CMA CGM IBERICA SAU|CMA CGM IBERICA SAU|AV Ports d'Europa|Service Center|BARCELONA|08040|ES|+34933196800|+34933197721|ibc.edi@cma-cgm.com|http://www.cma-cgm.com|10441|APM TERMINALS BARCELONA SLU|APM TERMINALS BARCELONA|CR Ronda del Port|Moll Sud - Port de Barcelona|BARCELONA|08039|ES|+34934410066|+34934410418|atencionclientebcn@apmterminals.com|https://www.apmterminals.com/es/barcelona|03|Portacontenedores|S|1267|TEU|151
23147|JADE|I|Import|N|JADE / AE-11 / SERA 2|C|CARGA|42163|HAMBURG SUD?|517581|MAERSK LOGISTICS & SERV. SPAIN SLU|MAERSK LOGISTICS & SERV. SPAIN SLU|C/ Zal Bahia de Algeciras|Area de el Fresno, Edif. de servicios Oficinas B204-B211|Los Barrios|11370|ES|+34956584544||vidal.salamanca@damco.com||800|HUTCHISON PORTS BEST|HUTCHISON PORTS BEST|AV ESTANY DE PORT||EL PRAT DE LLOBREGAT|08820|ES|+34935084440|+34935084441|terminal.catalunya@best.com.es|http://www.best.com.es/es/|03|Portacontenedores|S|22732|TEU|103
23608|MSE|I|Import|N|MED / SAEC / MSE|V|BUQUE|12627|HAPAG-LLOYD,A.G.              ?|54|HAPAG-LLOYD SPAIN SL|HAPAG-LLOYD SPAIN SL|C COMTAL||BARCELONA|08002|ES|+34933436000|+34934121618|Barcelona.Operations@hlag.com|http://www.hapag-lloyd.com|800|HUTCHISON PORTS BEST|HUTCHISON PORTS BEST|AV ESTANY DE PORT||EL PRAT DE LLOBREGAT|08820|ES|+34935084440|+34935084441|terminal.catalunya@best.com.es|http://www.best.com.es/es/|03|Portacontenedores|S|4009|TEU|238
23988|TAT1|I|Import|N|TAT1 / AL6 / ZCI|C|CARGA|12626|YANG MING LINE                ?|506626|YANG MING (SPAIN) SL|YANG MING (SPAIN) SL|C MUELLE PRINCIPE DE ESPA?A|EDIFICIO MESTRE|BARCELONA|08039|ES|+34934124550|+34934124679|yms.bcn@es.yangming.com;operations@es.yangming.com|https://www.yangming.com/|10441|APM TERMINALS BARCELONA SLU|APM TERMINALS BARCELONA|CR Ronda del Port|Moll Sud - Port de Barcelona|BARCELONA|08039|ES|+34934410066|+34934410418|atencionclientebcn@apmterminals.com|https://www.apmterminals.com/es/barcelona|03|Portacontenedores|S|8544|TEU|251
23989|TAT1|I|Import|N|TAT1 / AL6 / ZCI|V|BUQUE|12627|HAPAG-LLOYD,A.G.              ?|54|HAPAG-LLOYD SPAIN SL|HAPAG-LLOYD SPAIN SL|C COMTAL||BARCELONA|08002|ES|+34933436000|+34934121618|Barcelona.Operations@hlag.com|http://www.hapag-lloyd.com|10441|APM TERMINALS BARCELONA SLU|APM TERMINALS BARCELONA|CR Ronda del Port|Moll Sud - Port de Barcelona|BARCELONA|08039|ES|+34934410066|+34934410418|atencionclientebcn@apmterminals.com|https://www.apmterminals.com/es/barcelona|03|Portacontenedores|S|8544|TEU|251
23990|TAT1|I|Import|N|TAT1 / AL6 / ZCI|C|CARGA|34802|ZIM INTEGRATED SHIPPING SERV.?|40043|PEREZ Y CIA SL|PEREZ Y CIA SL|C Via Laietana||BARCELONA|08003|ES|+34934437900|+34934437921|barcelona@perezycia.com|http://www.perezycia.com|10441|APM TERMINALS BARCELONA SLU|APM TERMINALS BARCELONA|CR Ronda del Port|Moll Sud - Port de Barcelona|BARCELONA|08039|ES|+34934410066|+34934410418|atencionclientebcn@apmterminals.com|https://www.apmterminals.com/es/barcelona|03|Portacontenedores|S|8544|TEU|251
